

3.33333333333333390E-7	0.00000000000000000E0
6.66666666666666790E-7	-6.19802194118531260E0
1.00000000000000020E-6	-6.21559633111952790E0
1.33333333333333350E-6	5.66209683072388260E1
1.66666666666666700E-6	1.57920234371545700E2
2.00000000000000040E-6	-1.75812930329927290E2
2.33333333333333350E-6	-7.43045183037375080E1
2.66666666666666700E-6	-1.57615128933830450E1
3.00000000000000000E-6	-8.12419336641115030E-1
3.33333333333333390E-6	1.68674027293552410E2
3.66666666666666700E-6	1.74074960899644470E2
4.00000000000000090E-6	-3.35138493636038560E0
4.33333333333333390E-6	-1.51958241548095160E0
4.66666666666666700E-6	2.22305006481645060E1
5.00000000000000000E-6	1.77482378468773770E2
5.33333333333333390E-6	-1.76253772492811640E2
5.66666666666666610E-6	-1.02096024781498840E1
6.00000000000000000E-6	-3.43923778297790640E0
6.33333333333333300E-6	4.33741639627166190E1
6.66666666666666790E-6	1.65238990788914000E2
7.00000000000000090E-6	1.69175204151264860E2
7.33333333333333390E-6	-3.60355111124904680E1
7.66666666666666700E-6	-2.64375565752803340E1
8.00000000000000180E-6	-5.25305311068556420E1
8.33333333333333570E-6	-1.71988093848056110E2
8.66666666666666790E-6	1.65873407401101860E2
9.00000000000000180E-6	2.37905116289098030E1
9.33333333333333390E-6	-1.51752777723869680E0
9.66666666666666790E-6	-1.57588445145979450E2
1.00000000000000000E-5	1.77454677852409360E2
1.03333333333333320E-5	-1.77230115325505500E2
1.06666666666666690E-5	-1.38244302270477410E2
1.10000000000000030E-5	-6.77280231673690290E1
1.13333333333333330E-5	-6.10180146438303520E1
1.16666666666666670E-5	-8.11129543789959580E1
1.20000000000000000E-5	-1.73809128364356090E2
1.23333333333333340E-5	1.45614280904074130E2
1.26666666666666660E-5	1.35728985881434520E2
1.30000000000000000E-5	1.65131922099854060E2
1.33333333333333350E-5	-1.41517638908084240E2
1.36666666666666670E-5	-1.29714288098896200E2
1.40000000000000010E-5	-1.16427815746885430E2
1.43333333333333330E-5	-5.74690157224052720E1
1.46666666666666680E-5	-2.98481956463653830E1
1.50000000000000000E-5	-7.90355514692257980E1
1.53333333333333340E-5	-1.24332041661577430E2
1.56666666666666690E-5	-1.48371082915930490E2
1.60000000000000030E-5	1.72429851833073330E2
1.63333333333333350E-5	1.05331760754121580E2
1.66666666666666700E-5	4.72262190846351260E1
1.70000000000000020E-5	-3.32351633655267880E1
1.73333333333333360E-5	-7.30732262726589440E1
1.76666666666666660E-5	-1.45961163207251170E2
1.80000000000000030E-5	1.45203018520287520E2
1.83333333333333350E-5	1.45764113079410910E2
1.86666666666666670E-5	-1.64928279902030580E2
1.90000000000000040E-5	-8.67817737329085230E1
1.93333333333333360E-5	-3.49416664685786230E1
1.96666666666666680E-5	3.33699480836865360E1
2.00000000000000000E-5	4.27619363767705530E1
2.03333333333333320E-5	-8.39847795191640680E0
2.06666666666666640E-5	-4.38997432968365240E1
2.10000000000000050E-5	-5.33724510214840200E1
2.13333333333333370E-5	-8.95494442820970350E1
2.16666666666666700E-5	-1.38968958354128440E2
2.20000000000000060E-5	-1.31661280644096790E2
2.23333333333333380E-5	-9.46347632031992350E1
2.26666666666666660E-5	9.83498876515992220E0
2.29999999999999980E-5	3.66805722896489340E1
2.33333333333333350E-5	1.92369764675336200E1
2.36666666666666670E-5	-4.44602225959573080E1
2.39999999999999990E-5	-4.71575309740747260E1
2.43333333333333310E-5	-1.86437962488809040E0
2.46666666666666680E-5	7.46697023621092090E1
2.50000000000000000E-5	1.42163910838314880E2
2.53333333333333320E-5	-1.56279217092401380E2
2.56666666666666730E-5	-1.42426239272176720E2
2.60000000000000010E-5	1.66044543397238220E2
2.63333333333333290E-5	1.31763425193938380E2
2.66666666666666700E-5	1.42317514954799980E2
2.70000000000000020E-5	-1.21356186230070720E2
2.73333333333333340E-5	-5.93858860647700480E1
2.76666666666666660E-5	-1.32293109968394320E1
2.80000000000000030E-5	8.03170232336169750E1
2.83333333333333300E-5	1.16868025719960620E2
2.86666666666666670E-5	1.35837031868783530E2
2.89999999999999990E-5	1.41511783214532350E2
2.93333333333333360E-5	1.34007920549683490E2
2.96666666666666680E-5	1.32442882828269190E2
3.00000000000000000E-5	1.30414438616435180E2
3.03333333333333320E-5	9.68583183821332660E1
3.06666666666666690E-5	4.59786189457818930E1
3.10000000000000010E-5	4.50609014079943470E1
3.13333333333333370E-5	7.89594120150388350E1
3.16666666666666650E-5	-1.76910257722069320E2
3.20000000000000060E-5	-1.58116925014755960E2
3.23333333333333340E-5	-1.65367349433164130E2
3.26666666666666710E-5	1.38482495769770210E2
3.30000000000000030E-5	1.17445621056108540E2
3.33333333333333390E-5	1.21781695223054550E2
3.36666666666666670E-5	1.08604406451102540E2
3.40000000000000040E-5	5.01286287270439780E1
3.43333333333333270E-5	2.86276450438271990E1
3.46666666666666720E-5	2.62889658136108520E1
3.50000000000000040E-5	4.94905083691716290E1
3.53333333333333320E-5	1.23775608558979620E2
3.56666666666666690E-5	1.22512660363381130E2
3.60000000000000050E-5	9.49488603671238530E1
3.63333333333333330E-5	2.66845865268483440E1
3.66666666666666700E-5	-3.90140841691945890E1
3.70000000000000060E-5	-8.74828942458612250E1
3.73333333333333340E-5	1.75380209318207460E2
3.76666666666666710E-5	1.42734641359265120E2
3.80000000000000070E-5	1.39324929285673790E2
3.83333333333333350E-5	-1.54841982778022520E2
3.86666666666666710E-5	-7.77120583597464080E1
3.90000000000000040E-5	-4.12038082354167830E1
3.93333333333333360E-5	3.08005329757609480E1
3.96666666666666720E-5	5.44168527794930060E1
4.00000000000000000E-5	6.20272566421602710E1
4.03333333333333320E-5	1.29227163003289090E2
4.06666666666666640E-5	-1.46171972350210710E2
4.09999999999999960E-5	-1.53331267525797110E2
4.13333333333333290E-5	1.77748946582996360E2
4.16666666666666790E-5	1.22051745553608450E2
4.20000000000000110E-5	1.18846553403108610E2
4.23333333333333340E-5	1.79005489332208610E2
4.26666666666666750E-5	-1.51062526964165640E2
4.29999999999999890E-5	-1.35404547475835210E2
4.33333333333333390E-5	-9.28816491712546010E1
4.36666666666666710E-5	-3.89446277549179110E1
4.40000000000000120E-5	-5.28211100071436590E1
4.43333333333333450E-5	-1.18331608449153470E2
4.46666666666666770E-5	-1.31868409686499130E2
4.50000000000000090E-5	-1.18474476326359750E2
4.53333333333333320E-5	-1.30904800630651220E1
4.56666666666666640E-5	2.92173091537145790E1
4.59999999999999960E-5	7.59297911828947570E1
4.63333333333333370E-5	1.36119619050192650E2
4.66666666666666700E-5	1.46571999418396830E2
4.69999999999999930E-5	1.31310890234226040E2
4.73333333333333340E-5	8.96213274775778320E1
